Mod:Item:MetaData, Localized Name
sky_orchards:acorn_bacon:0, 培根§r§r 橡子§r
sky_orchards:acorn_bacon:1, 培根§r§r 熟橡子§r
sky_orchards:resin_bacon, item.sky_orchards.resin_bacon.name
sky_orchards:acorn_donut:0, 甜甜圈§r§r 橡子§r
sky_orchards:acorn_donut:1, 甜甜圈§r§r 熟橡子§r
sky_orchards:resin_donut, item.sky_orchards.resin_donut.name
sky_orchards:acorn_copper:0, 铜§r§r 橡子§r
sky_orchards:acorn_copper:1, 铜§r§r 熟橡子§r
sky_orchards:resin_copper, item.sky_orchards.resin_copper.name
sky_orchards:acorn_lead:0, 铅§r§r 橡子§r
sky_orchards:acorn_lead:1, 铅§r§r 熟橡子§r
sky_orchards:resin_lead, item.sky_orchards.resin_lead.name
sky_orchards:acorn_tin:0, 锡§r§r 橡子§r
sky_orchards:acorn_tin:1, 锡§r§r 熟橡子§r
sky_orchards:resin_tin, item.sky_orchards.resin_tin.name
sky_orchards:acorn_silver:0, 银§r§r 橡子§r
sky_orchards:acorn_silver:1, 银§r§r 熟橡子§r
sky_orchards:resin_silver, item.sky_orchards.resin_silver.name
sky_orchards:acorn_nickel:0, 镍§r§r 橡子§r
sky_orchards:acorn_nickel:1, 镍§r§r 熟橡子§r
sky_orchards:resin_nickel, item.sky_orchards.resin_nickel.name
sky_orchards:acorn_emerald:0, 绿宝石§r§r 橡子§r
sky_orchards:acorn_emerald:1, 绿宝石§r§r 熟橡子§r
sky_orchards:resin_emerald, item.sky_orchards.resin_emerald.name
sky_orchards:acorn_quartz:0, 石英§r§r 橡子§r
sky_orchards:acorn_quartz:1, 石英§r§r 熟橡子§r
sky_orchards:resin_quartz, item.sky_orchards.resin_quartz.name
sky_orchards:acorn_netherrack:0, 地狱岩§r§r 橡子§r
sky_orchards:acorn_netherrack:1, 地狱岩§r§r 熟橡子§r
sky_orchards:resin_netherrack, item.sky_orchards.resin_netherrack.name
sky_orchards:acorn_glowstone:0, 荧石§r§r 橡子§r
sky_orchards:acorn_glowstone:1, 荧石§r§r 熟橡子§r
sky_orchards:resin_glowstone, item.sky_orchards.resin_glowstone.name
sky_orchards:acorn_cobalt:0, 钴§r§r 橡子§r
sky_orchards:acorn_cobalt:1, 钴§r§r 熟橡子§r
sky_orchards:resin_cobalt, item.sky_orchards.resin_cobalt.name
sky_orchards:acorn_ardite:0, 阿迪特§r§r 橡子§r
sky_orchards:acorn_ardite:1, 阿迪特§r§r 熟橡子§r
sky_orchards:resin_ardite, item.sky_orchards.resin_ardite.name
sky_orchards:acorn_osmium:0, 锇§r§r 橡子§r
sky_orchards:acorn_osmium:1, 锇§r§r 熟橡子§r
sky_orchards:resin_osmium, item.sky_orchards.resin_osmium.name
sky_orchards:acorn_prosperity:0, 活化水晶§r§r 橡子§r
sky_orchards:acorn_prosperity:1, 活化水晶§r§r 熟橡子§r
sky_orchards:resin_prosperity, item.sky_orchards.resin_prosperity.name
apotheosis:hellshelf, 地狱书架
apotheosis:prismatic_web, 斑斓蛛网
apotheosis:null_book, 其他宝典
apotheosis:armor_head_book, 头盔宝典
apotheosis:armor_chest_book, 胸甲宝典
apotheosis:armor_legs_book, 护腿宝典
apotheosis:armor_feet_book, 靴子宝典
apotheosis:weapon_book, 武器宝典
apotheosis:digger_book, 矿工宝典
apotheosis:fishing_rod_book, 渔夫宝典
apotheosis:bow_book, 射手宝典
apotheosis:prismatic_altar, 海之祭坛
apotheosis:scrap_tome, 拆解宝典
apotheosis:farmers_leash, 末影农夫栓绳
apotheosis:lucky_foot, 幸运兔子脚
astralsorcery:itemcraftingcomponent:0, 海蓝宝石
astralsorcery:itemcraftingcomponent:1, 星辉锭
astralsorcery:itemcraftingcomponent:2, 星尘
astralsorcery:itemcraftingcomponent:3, 玻璃透镜
astralsorcery:itemcraftingcomponent:4, 共振宝石
astralsorcery:itemcraftingcomponent:5, 羊皮纸
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:iteminfusedglass, 聚能玻璃
astralsorcery:itemrockcrystalsimple:0, 水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemcelestialcrystal:0, 天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemjournal, 星芒宝典
astralsorcery:itemhandtelescope, 望远镜
astralsorcery:itemlinkingtool, 链接器
astralsorcery:itemwand, 共鸣星杖
astralsorcery:itemsextant, 六分仪
astralsorcery:itemilluminationwand, 照明星杖
astralsorcery:itemcoloredlens:0, 彩色透镜
astralsorcery:itemcoloredlens:1, 彩色透镜
astralsorcery:itemcoloredlens:2, 彩色透镜
astralsorcery:itemcoloredlens:3, 彩色透镜
astralsorcery:itemcoloredlens:4, 彩色透镜
astralsorcery:itemcoloredlens:5, 彩色透镜
astralsorcery:itemcoloredlens:6, 彩色透镜
astralsorcery:itemskyresonator, 法斯刻共振器
astralsorcery:itemshiftingstar, 更替之星
astralsorcery:itemarchitectwand, 秩序星杖
astralsorcery:itemexchangewand, 转位星杖
astralsorcery:itemgrapplewand, 冲击星杖
astralsorcery:itemusabledust:0, 辉光粉
astralsorcery:itemusabledust:1, 暗夜粉
astralsorcery:itemknowledgeshare, 知识共享卷轴
astralsorcery:itemperkseal, 封闭印章
astralsorcery:itemknowledgefragment, 微光卷轴
astralsorcery:itemfragmentcapsule, 闪光星核
astralsorcery:itemperkgem:0, 奥瑞尔宝石
astralsorcery:itemperkgem:1, 伊利姆宝石
astralsorcery:itemperkgem:2, 芙荙姆宝石
astralsorcery:itemcrystalpickaxe, 水晶石镐
astralsorcery:itemcrystalshovel, 水晶石锹
astralsorcery:itemcrystalaxe, 水晶石斧
astralsorcery:itemcrystalsword, 水晶石剑
astralsorcery:itemchargedcrystalaxe, 充能水晶石斧
astralsorcery:itemchargedcrystalsword, 充能水晶石剑
astralsorcery:itemchargedcrystalpickaxe, 充能水晶石镐
astralsorcery:itemchargedcrystalshovel, 充能水晶石锹
astralsorcery:itemcape, 星斗披风
astralsorcery:itemenchantmentamulet, 璀璨棱镜
astralsorcery:blockmarblestairs, 大理石楼梯
astralsorcery:blockflarelight, 不稳定耀斑
astralsorcery:blockvanishing, tile.blockvanishing.name
astralsorcery:blockchalice, 遏制圣杯
astralsorcery:blockbore, 万象泉
astralsorcery:blockattunementaltar, 共鸣祭坛
astralsorcery:blockattunementrelay, 光波增幅器
astralsorcery:blockwell, 聚星缸
astralsorcery:blockworldilluminator, 洞穴照明器
astralsorcery:blockfaketree, 
astralsorcery:blockstarlightinfuser, 星能聚合器
astralsorcery:blockrituallink, 效应链接通道
astralsorcery:blockportalnode, 
astralsorcery:blocktreebeacon, 烽火树
astralsorcery:blocktranslucentblock, 半透明方块
astralsorcery:blockmapdrawingtable, 群星映射台
astralsorcery:blockcelestialgateway, 天体星门
astralsorcery:blockobservatory, 瞭望台
astralsorcery:blocklens, 透镜
astralsorcery:blockprism, 棱镜
astralsorcery:blockmarbleslab:0, 大理石台阶
astralsorcery:blockcustomore:0, 水晶石矿石
astralsorcery:blockcustomore:1, 星辉矿石
astralsorcery:blockcustomsandore:0, 海蓝宝石砂岩
astralsorcery:blockcustomflower:0, 微光苋
astralsorcery:blockmarble:0, 大理石
astralsorcery:blockmarble:1, 大理石砖
astralsorcery:blockmarble:2, 大理石柱
astralsorcery:blockmarble:3, 大理石横梁
astralsorcery:blockmarble:4, 雕纹大理石
astralsorcery:blockmarble:5, 凹面大理石
astralsorcery:blockmarble:6, 精致大理石柱
astralsorcery:blockblackmarble:0, 熏黑大理石
astralsorcery:blockblackmarble:1, 熏黑大理石砖
astralsorcery:blockblackmarble:2, 熏黑大理石柱
astralsorcery:blockblackmarble:3, 熏黑大理石横梁
astralsorcery:blockblackmarble:4, 雕纹熏黑大理石
astralsorcery:blockblackmarble:5, 凹面熏黑大理石
astralsorcery:blockblackmarble:6, 精致熏黑大理石
astralsorcery:blockinfusedwood:0, 聚星木
astralsorcery:blockinfusedwood:1, 聚星木板
astralsorcery:blockinfusedwood:2, 聚星木柱
astralsorcery:blockinfusedwood:3, 聚星木横梁
astralsorcery:blockinfusedwood:4, 凹面聚星木
astralsorcery:blockinfusedwood:5, 刻纹聚星木
astralsorcery:blockinfusedwood:6, 抛光聚星木
astralsorcery:blockborehead:0, 纳耳狂曼喷口
astralsorcery:blockborehead:1, 费萨利德喷口
astralsorcery:blockmachine:0, 天文望远镜
astralsorcery:blockmachine:1, 砂轮
astralsorcery:blockcelestialcrystals:0, 天体水晶簇
astralsorcery:blockcelestialcrystals:1, 天体水晶簇
astralsorcery:blockcelestialcrystals:2, 天体水晶簇
astralsorcery:blockcelestialcrystals:3, 天体水晶簇
astralsorcery:blockcelestialcrystals:4, 天体水晶簇
astralsorcery:blockgemcrystals:0, 宝石水晶簇
astralsorcery:blockgemcrystals:1, 宝石水晶簇
astralsorcery:blockgemcrystals:2, 宝石水晶簇
astralsorcery:blockgemcrystals:3, 宝石水晶簇
astralsorcery:blockgemcrystals:4, 宝石水晶簇
astralsorcery:blockstructural:0, 天文望远镜
astralsorcery:blockritualpedestal, 效应放大器
astralsorcery:blockaltar:0, 星辉合成台
astralsorcery:blockaltar:1, 星辉祭坛
astralsorcery:blockaltar:2, 天辉祭坛
astralsorcery:blockaltar:3, 五彩祭坛
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
astralsorcery:blockcelestialcollectorcrystal:0, 浮动水晶
base:wrench, 扳手
chiselsandbits:chisel_stone, 石凿
chiselsandbits:chisel_iron, 铁凿
chiselsandbits:chisel_diamond, 钻石凿
chiselsandbits:positiveprint, 雕塑图纸（正型）
chiselsandbits:negativeprint, 雕塑图纸（负型）
chiselsandbits:mirrorprint, 雕塑图纸（镜像）
chiselsandbits:bit_bag, 雕刻碎屑袋
chiselsandbits:wrench_wood, 木扳手
chiselsandbits:bitsaw_diamond, 钻石碎屑锯
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头
chiselsandbits:block_bit:0, 雕刻碎屑 - 花岗岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 磨制花岗岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 闪长岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 磨制闪长岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 安山岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 磨制安山岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 草方块
chiselsandbits:block_bit:0, 雕刻碎屑 - 泥土
chiselsandbits:block_bit:0, 雕刻碎屑 - 砂土
chiselsandbits:block_bit:0, 雕刻碎屑 - 泥土
chiselsandbits:block_bit:0, 雕刻碎屑 - 圆石
chiselsandbits:block_bit:0, 雕刻碎屑 - 橡木木板
chiselsandbits:block_bit:0, 雕刻碎屑 - 云杉木板
chiselsandbits:block_bit:0, 雕刻碎屑 - 白桦木板
chiselsandbits:block_bit:0, 雕刻碎屑 - 丛林木板
chiselsandbits:block_bit:0, 雕刻碎屑 - 金合欢木板
chiselsandbits:block_bit:0, 雕刻碎屑 - 深色橡木木板
chiselsandbits:block_bit:0, 雕刻碎屑 - 沙子
chiselsandbits:block_bit:0, 雕刻碎屑 - 红沙
chiselsandbits:block_bit:0, 雕刻碎屑 - 沙砾
chiselsandbits:block_bit:0, 雕刻碎屑 - 金矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 铁矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 煤矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 橡木 上/下
chiselsandbits:block_bit:0, 雕刻碎屑 - 云杉木 上/下
chiselsandbits:block_bit:0, 雕刻碎屑 - 白桦木 上/下
chiselsandbits:block_bit:0, 雕刻碎屑 - 丛林木 上/下
chiselsandbits:block_bit:0, 雕刻碎屑 - 橡树树叶
chiselsandbits:block_bit:0, 雕刻碎屑 - 云杉树叶
chiselsandbits:block_bit:0, 雕刻碎屑 - 白桦树叶
chiselsandbits:block_bit:0, 雕刻碎屑 - 丛林树叶
chiselsandbits:block_bit:0, 雕刻碎屑 - 海绵
chiselsandbits:block_bit:0, 雕刻碎屑 - 湿海绵
chiselsandbits:block_bit:0, 雕刻碎屑 - 玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 青金石矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 青金石块
chiselsandbits:block_bit:0, 雕刻碎屑 - 砂岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 錾制砂岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 平滑砂岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 白色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 橙色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 品红色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 淡蓝色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 黄色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 黄绿色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 粉红色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 灰色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 淡灰色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 青色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 紫色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 蓝色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 棕色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 绿色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 红色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 黑色羊毛
chiselsandbits:block_bit:0, 雕刻碎屑 - 金块
chiselsandbits:block_bit:0, 雕刻碎屑 - 铁块
chiselsandbits:block_bit:0, 雕刻碎屑 - 砖块
chiselsandbits:block_bit:0, 雕刻碎屑 - 书架
chiselsandbits:block_bit:0, 雕刻碎屑 - 苔石
chiselsandbits:block_bit:0, 雕刻碎屑 - 黑曜石
chiselsandbits:block_bit:0, 雕刻碎屑 - 钻石矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 钻石块
chiselsandbits:block_bit:0, 雕刻碎屑 - 工作台
chiselsandbits:block_bit:0, 雕刻碎屑 - 红石矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 冰
chiselsandbits:block_bit:0, 雕刻碎屑 - 雪
chiselsandbits:block_bit:0, 雕刻碎屑 - 粘土块
chiselsandbits:block_bit:0, 雕刻碎屑 - 地狱岩
chiselsandbits:block_bit:0, 雕刻碎屑 - 荧石
chiselsandbits:block_bit:0, 雕刻碎屑 - 白色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 橙色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 品红色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 淡蓝色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 黄色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 黄绿色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 粉红色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 灰色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 淡灰色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 青色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 紫色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 蓝色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 棕色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 绿色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 红色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 黑色染色玻璃
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头怪物蛋
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头怪物蛋
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头怪物蛋
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头怪物蛋
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头怪物蛋
chiselsandbits:block_bit:0, 雕刻碎屑 - 石头怪物蛋
chiselsandbits:block_bit:0, 雕刻碎屑 - 石砖
chiselsandbits:block_bit:0, 雕刻碎屑 - 苔石砖
chiselsandbits:block_bit:0, 雕刻碎屑 - 裂石砖
chiselsandbits:block_bit:0, 雕刻碎屑 - 錾制石砖
chiselsandbits:block_bit:0, 雕刻碎屑 - 西瓜
chiselsandbits:block_bit:0, 雕刻碎屑 - 菌丝
chiselsandbits:block_bit:0, 雕刻碎屑 - 地狱砖
chiselsandbits:block_bit:0, 雕刻碎屑 - 末地石
chiselsandbits:block_bit:0, 雕刻碎屑 - 红石灯
chiselsandbits:block_bit:0, 雕刻碎屑 - 绿宝石矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 绿宝石块
chiselsandbits:block_bit:0, 雕刻碎屑 - 红石块
chiselsandbits:block_bit:0, 雕刻碎屑 - 下界石英矿石
chiselsandbits:block_bit:0, 雕刻碎屑 - 石英块
chiselsandbits:block_bit:0, 雕刻碎屑 - 錾制石英块
chiselsandbits:block_bit:0, 雕刻碎屑 - 竖纹石英块
chiselsandbits:block_bit:0, 雕刻碎屑 - 白色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 橙色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 品红色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 淡蓝色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 黄色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 黄绿色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 粉红色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 灰色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 淡灰色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 青色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 紫色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 蓝色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 棕色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 绿色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 红色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 黑色陶瓦
chiselsandbits:block_bit:0, 雕刻碎屑 - 金合欢树叶
chiselsandbits:block_bit:0, 雕刻碎屑 - 深色橡树树叶
chiselsandbits:block_bit:0, 雕刻碎屑 - 金合欢木 上/下
